batch_size,lr,leak_mem,num_steps,num_epochs,training_loss,testing_accuracy
64,0.01,0.975,10,25,0.010314937706415853,95.9375
64,0.01,0.975,10,50,0.008084477712710699,95.78125
64,0.01,0.99,20,5,0.03125043033063412,96.23046875
64,0.01,0.99,20,10,0.01306231585641702,96.03515625
64,0.01,0.99,20,25,0.00504714630668362,96.81640625
64,0.01,0.99,20,50,0.003803058595707019,97.01171875
64,0.01,0.985,20,5,0.030040664752324423,95.9375
64,0.01,0.985,20,10,0.012654516965150834,95.9375
64,0.01,0.985,20,25,0.004227418415248394,96.5234375
64,0.01,0.985,20,50,0.003588979079077641,96.328125
64,0.01,0.98,20,5,0.03542169744769732,95.64453125
64,0.01,0.98,20,10,0.013625971611589193,95.5859375
64,0.01,0.98,20,25,0.005061307980989417,96.71875
64,0.01,0.98,20,50,0.003709142193198204,96.1328125
64,0.01,0.975,20,5,0.03338978610436122,95.78125
64,0.01,0.975,20,10,0.013907852113246917,96.328125
64,0.01,0.975,20,25,0.00494451396043102,97.3046875
64,0.01,0.975,20,50,0.0038219454822440943,97.20703125
64,0.01,0.99,40,5,0.018988395576675733,96.42578125
64,0.01,0.99,40,10,0.006535597135623296,97.109375
64,0.01,0.99,40,25,0.002556961022783071,97.20703125
64,0.01,0.99,40,50,0.0021411659515773256,97.01171875
64,0.01,0.985,40,5,0.020606908274193605,96.71875
64,0.01,0.985,40,10,0.008311193145811557,97.01171875
64,0.01,0.985,40,25,0.0026081114678333205,97.20703125
64,0.01,0.985,40,50,0.002211141294799745,97.109375
64,0.01,0.98,40,5,0.019744542822241782,96.62109375
64,0.01,0.98,40,10,0.007410172375539939,96.9140625
64,0.01,0.98,40,25,0.0026341420548657577,97.109375
64,0.01,0.98,40,50,0.002284484070415298,97.01171875
64,0.01,0.975,40,5,0.017535476990044117,96.42578125
64,0.01,0.975,40,10,0.007536496702581644,96.66015625
64,0.01,0.975,40,25,0.0025608038064092397,97.01171875
64,0.01,0.975,40,50,0.002229708544909954,96.9140625
128,0.2,0.99,5,5,0.035258091340462365,94.62139415740967
128,0.2,0.99,5,10,0.013249491100509962,96.29657459259033
128,0.2,0.99,5,25,0.004098359070718288,95.68810081481934
128,0.2,0.99,5,50,0.002685807685367763,96.54447078704834
128,0.2,0.985,5,5,0.046874654591083524,94.95943450927734
128,0.2,0.985,5,10,0.01519060846666495,95.88341331481934
128,0.2,0.985,5,25,0.007485896190007528,97.07782459259033
128,0.2,0.985,5,50,0.0035694119489441314,96.22896575927734
128,0.2,0.98,5,5,0.03438792620102565,95.13221168518066
128,0.2,0.98,5,10,0.012900481775403023,95.78575706481934
128,0.2,0.98,5,25,0.004623484158267578,96.70973491668701
128,0.2,0.98,5,50,0.0033497895083079736,96.61959075927734
128,0.2,0.975,5,5,0.03463858329256376,95.27493953704834
128,0.2,0.975,5,10,0.014625671507169802,95.59044456481934
128,0.2,0.975,5,25,0.004217208548138539,96.51442241668701
128,0.2,0.975,5,50,0.0033538601075609525,96.98016834259033
128,0.2,0.99,10,5,0.02542950046559175,96.37169456481934
128,0.2,0.99,10,10,0.006039881087839603,96.42427825927734
128,0.2,0.99,10,25,0.002451643757522106,97.10035991668701
128,0.2,0.99,10,50,0.0017687195645024378,97.56610584259033
128,0.2,0.985,10,5,0.02365642338991165,96.17638206481934
128,0.2,0.985,10,10,0.004600249021003644,97.00270366668701
128,0.2,0.985,10,25,0.003111537610491117,96.39423084259033
128,0.2,0.985,10,50,0.0016298199323937297,97.340744972229
128,0.2,0.98,10,5,0.02250991514325142,96.22145366668701
128,0.2,0.98,10,10,0.0059035168414314585,95.83082866668701
128,0.2,0.98,10,25,0.0023132006811598937,96.49188709259033
128,0.2,0.98,10,50,0.001623608410358429,96.64212703704834
128,0.2,0.975,10,5,0.022717939039071402,96.61207866668701
128,0.2,0.975,10,10,0.005494469665611784,96.88251209259033
128,0.2,0.975,10,25,0.0020910828082511823,96.98016834259033
128,0.2,0.975,10,50,0.0016446912242099642,96.46935081481934
128,0.2,0.99,20,5,0.020930897464354833,96.31910991668701
128,0.2,0.99,20,10,0.003885101309667031,96.58954334259033
128,0.2,0.99,20,25,0.0017150573770826061,96.80739116668701
128,0.2,0.99,20,50,0.0012534269631529849,96.98016834259033
128,0.2,0.985,20,5,0.020934593573212625,96.02614116668701
128,0.2,0.985,20,10,0.004919682674109936,96.46935081481934
128,0.2,0.985,20,25,0.001568964706112941,96.64212703704834
128,0.2,0.985,20,50,0.0012122297951330742,97.00270366668701
128,0.2,0.98,20,5,0.018051958600680033,95.88341331481934
128,0.2,0.98,20,10,0.0032192087012032668,96.41676616668701
128,0.2,0.98,20,25,0.0019272386006390055,97.10035991668701
128,0.2,0.98,20,50,0.0012184100377683838,96.76231956481934
128,0.2,0.975,20,5,0.01964248666788141,95.88341331481934
128,0.2,0.975,20,10,0.0068035919231673085,95.92848491668701
128,0.2,0.975,20,25,0.0016028760010376572,97.15294456481934
128,0.2,0.975,20,50,0.0012058373276765148,97.15294456481934
128,0.2,0.99,40,5,0.023782700161139172,94.92938709259033
128,0.2,0.99,40,10,0.004066886653502782,96.58954334259033
128,0.2,0.99,40,25,0.0015705344766999284,97.29567241668701
128,0.2,0.99,40,50,0.0010869556134566665,97.10035991668701
128,0.2,0.985,40,5,0.020678705347081026,96.53695869445801
128,0.2,0.985,40,10,0.003855195015668869,96.90504741668701
128,0.2,0.985,40,25,0.0014544425864393513,96.98016834259033
128,0.2,0.985,40,50,0.0012388638760894538,96.98016834259033
128,0.2,0.98,40,5,0.019671458035707474,96.49188709259033
128,0.2,0.98,40,10,0.005815154336392879,96.80739116668701
128,0.2,0.98,40,25,0.0016051317028080423,96.80739116668701
128,0.2,0.98,40,50,0.0014144240515306591,97.10035991668701
128,0.2,0.975,40,5,0.021347586154937745,96.49188709259033
128,0.2,0.975,40,10,0.0038142524485786757,96.44681453704834
128,0.2,0.975,40,25,0.0016376417943586906,97.07782459259033
128,0.2,0.975,40,50,0.0013641457686511178,96.88251209259033
128,0.1,0.99,5,5,0.05109947786728541,95.61298084259033
128,0.1,0.99,5,10,0.018488710194826126,95.07962703704834
128,0.1,0.99,5,25,0.0062979662573585905,95.76322078704834
128,0.1,0.99,5,50,0.0044849025333921115,96.88251209259033
128,0.1,0.985,5,5,0.05647147866090139,94.56880950927734
128,0.1,0.985,5,10,0.018962830285231273,96.76231956481934
128,0.1,0.985,5,25,0.00676397809262077,96.00360584259033
128,0.1,0.985,5,50,0.004648255710179607,97.17548084259033
128,0.1,0.98,5,5,0.05164235033591588,94.11057662963867
128,0.1,0.98,5,10,0.02140962136785189,95.25240325927734
128,0.1,0.98,5,25,0.005579382886489233,96.07872581481934
128,0.1,0.98,5,50,0.00480298143128554,96.56700706481934
128,0.1,0.975,5,5,0.05181259244680405,95.37259578704834
128,0.1,0.975,5,10,0.018184079507986704,95.47025203704834
128,0.1,0.975,5,25,0.007572213416298231,96.27403831481934
128,0.1,0.975,5,50,0.005267501136908929,96.98016834259033
128,0.1,0.99,10,5,0.020436430891354877,95.95853328704834
128,0.1,0.99,10,10,0.008138734589641292,96.85997581481934
128,0.1,0.99,10,25,0.002566525438800454,96.76231956481934
128,0.1,0.99,10,50,0.0019799866620451214,96.32662200927734
128,0.1,0.985,10,5,0.022074043261508147,95.86087703704834
128,0.1,0.985,10,10,0.0067589075161765015,97.02523994445801
128,0.1,0.985,10,25,0.002661636179002623,96.56700706481934
128,0.1,0.985,10,50,0.0020540172153462968,96.91255950927734
128,0.1,0.98,10,5,0.026457273433605828,96.05618953704834
128,0.1,0.98,10,10,0.008073539726436138,96.19891834259033
128,0.1,0.98,10,25,0.002546335251070559,96.80739116668701
128,0.1,0.98,10,50,0.002105671492405236,97.15294456481934
128,0.1,0.975,10,5,0.028428787325819334,95.59044456481934
128,0.1,0.975,10,10,0.007934500676890215,96.17638206481934
128,0.1,0.975,10,25,0.0027128770394871634,96.56700706481934
128,0.1,0.975,10,50,0.0021912079360336067,97.27313709259033
128,0.1,0.99,20,5,0.015997058480978012,96.07872581481934
128,0.1,0.99,20,10,0.0052954321963091695,96.64212703704834
128,0.1,0.99,20,25,0.001584790401471158,96.93509578704834
128,0.1,0.99,20,50,0.0013595525020112594,96.95763206481934
128,0.1,0.985,20,5,0.0182564917926987,95.86087703704834
128,0.1,0.985,20,10,0.005554566788176695,96.49188709259033
128,0.1,0.985,20,25,0.0016244809931765,96.88251209259033
128,0.1,0.985,20,50,0.0014103569416329266,96.85997581481934
128,0.1,0.98,20,5,0.018735797220220167,96.68719959259033
128,0.1,0.98,20,10,0.005558712683618069,96.34915828704834
128,0.1,0.98,20,25,0.0018218611317376296,96.39423084259033
128,0.1,0.98,20,50,0.0016802023382236561,97.17548084259033
128,0.1,0.975,20,5,0.018063998505473137,96.46935081481934
128,0.1,0.975,20,10,0.004191397065917651,96.27403831481934
128,0.1,0.975,20,25,0.001630654605726401,96.52193450927734
128,0.1,0.975,20,50,0.001386959177752336,96.52193450927734
128,0.1,0.99,40,5,0.021073945353428523,95.98106956481934
128,0.1,0.99,40,10,0.005040136174609263,96.37169456481934
128,0.1,0.99,40,25,0.0015369648598134518,96.66466331481934
128,0.1,0.99,40,50,0.0013154828731591502,96.56700706481934
128,0.1,0.985,40,5,0.019598273858428,96.39423084259033
128,0.1,0.985,40,10,0.0042839365576704345,96.98016834259033
128,0.1,0.985,40,25,0.0015106941346699993,96.88251209259033
128,0.1,0.985,40,50,0.0012597651612013577,97.17548084259033
128,0.1,0.98,40,5,0.016602532982826233,96.88251209259033
128,0.1,0.98,40,10,0.003934131454055508,97.15294456481934
128,0.1,0.98,40,25,0.0014648543763905763,97.15294456481934
128,0.1,0.98,40,50,0.0010894473427906632,97.34825706481934
128,0.1,0.975,40,5,0.015733817309141158,96.44681453704834
128,0.1,0.975,40,10,0.003933763176823655,96.98016834259033
128,0.1,0.975,40,25,0.001212525749579072,97.27313709259033
128,0.1,0.975,40,50,0.001093998169216017,97.19801616668701
128,0.05,0.99,5,5,0.06734851696093877,94.13311290740967
128,0.05,0.99,5,10,0.03133574706315994,95.12469959259033
128,0.05,0.99,5,25,0.00886671008169651,96.78485584259033
128,0.05,0.99,5,50,0.007720591440796852,95.86087703704834
128,0.05,0.985,5,5,0.071355648736159,94.90685081481934
128,0.05,0.985,5,10,0.029395485724012058,94.47115325927734
128,0.05,0.985,5,25,0.010889751359820366,96.49188709259033
128,0.05,0.985,5,50,0.007980429550011953,96.58954334259033
128,0.05,0.98,5,5,0.07136280953884125,95.08713912963867
128,0.05,0.98,5,10,0.03122772556046645,95.29747581481934
128,0.05,0.98,5,25,0.009826615913460651,95.86087703704834
128,0.05,0.98,5,50,0.00740946202352643,96.54447078704834
128,0.05,0.975,5,5,0.0659148568113645,94.47115325927734
128,0.05,0.975,5,10,0.031096803821623324,95.80829334259033
128,0.05,0.975,5,25,0.012810481155912082,96.29657459259033
128,0.05,0.975,5,50,0.00691430139541626,96.39423084259033
128,0.05,0.99,10,5,0.03505725370844205,94.95943450927734
128,0.05,0.99,10,10,0.013485027198990186,95.59044456481934
128,0.05,0.99,10,25,0.004548145471761624,95.91346168518066
128,0.05,0.99,10,50,0.003196821211526791,96.13130950927734
128,0.05,0.985,10,5,0.040429822698235515,95.15474700927734
128,0.05,0.985,10,10,0.01361780546605587,96.54447078704834
128,0.05,0.985,10,25,0.004542923651635646,96.25150203704834
128,0.05,0.985,10,50,0.0036856613444785275,96.10126209259033
128,0.05,0.98,10,5,0.0332724036326011,94.90685081481934
128,0.05,0.98,10,10,0.011896546093126138,96.04867744445801
128,0.05,0.98,10,25,0.004277050459136566,96.37169456481934
128,0.05,0.98,10,50,0.003265820847824216,96.88251209259033
128,0.05,0.975,10,5,0.04085305478175481,95.68810081481934
128,0.05,0.975,10,10,0.015390724358459314,96.00360584259033
128,0.05,0.975,10,25,0.004882677851865689,95.93599700927734
128,0.05,0.975,10,50,0.0036471071528891724,96.39423084259033
128,0.05,0.99,20,5,0.01733539249499639,96.85997581481934
128,0.05,0.99,20,10,0.006048755357662837,96.88251209259033
128,0.05,0.99,20,25,0.0022309042767932018,96.95763206481934
128,0.05,0.99,20,50,0.0017788334731012583,96.88251209259033
128,0.05,0.985,20,5,0.020085628425081572,95.56790828704834
128,0.05,0.985,20,10,0.006426327471931776,95.95853328704834
128,0.05,0.985,20,25,0.0023387128071238597,96.46935081481934
128,0.05,0.985,20,50,0.0019024051766221722,96.15384578704834
128,0.05,0.98,20,5,0.018875430951515833,96.25150203704834
128,0.05,0.98,20,10,0.006464950242390235,96.95763206481934
128,0.05,0.98,20,25,0.002175285750068724,97.00270366668701
128,0.05,0.98,20,50,0.0019197974732766548,96.64212703704834
128,0.05,0.975,20,5,0.01992274691661199,96.29657459259033
128,0.05,0.975,20,10,0.0067056197673082355,96.80739116668701
128,0.05,0.975,20,25,0.00237490990323325,96.88251209259033
128,0.05,0.975,20,50,0.0020505502683420976,96.78485584259033
128,0.05,0.99,40,5,0.013874764546751977,97.07782459259033
128,0.05,0.99,40,10,0.004467621361215909,97.58864116668701
128,0.05,0.99,40,25,0.0014957959223538637,97.29567241668701
128,0.05,0.99,40,50,0.0013205286798377831,97.58864116668701
128,0.05,0.985,40,5,0.013690406615535418,96.88251209259033
128,0.05,0.985,40,10,0.004035760601361593,96.73978328704834
128,0.05,0.985,40,25,0.0015228767668207487,96.54447078704834
128,0.05,0.985,40,50,0.0012392405960708858,96.83743953704834
128,0.05,0.98,40,5,0.016821782658497493,95.95853328704834
128,0.05,0.98,40,10,0.0050106129062672455,96.80739116668701
128,0.05,0.98,40,25,0.0016070203778023521,97.05528831481934
128,0.05,0.98,40,50,0.0013691762747863928,97.27313709259033
128,0.05,0.975,40,5,0.01553543754418691,96.34915828704834
128,0.05,0.975,40,10,0.004942785099148751,97.03275203704834
128,0.05,0.975,40,25,0.001709653530890743,97.25060081481934
128,0.05,0.975,40,50,0.0013471138204137485,96.71724700927734
128,0.01,0.99,5,5,0.15854230670134226,92.30769157409668
128,0.01,0.99,5,10,0.09895245822270711,93.81009578704834
128,0.01,0.99,5,25,0.044667375475168226,94.44861793518066
128,0.01,0.99,5,50,0.037589199602603915,95.54537200927734
128,0.01,0.985,5,5,0.1635333141287168,92.35276412963867
128,0.01,0.985,5,10,0.10033763480186463,92.93870162963867
128,0.01,0.985,5,25,0.04311828315258026,94.47115325927734
128,0.01,0.985,5,50,0.037177548413475356,94.56880950927734
128,0.01,0.98,5,5,0.15208771673838298,92.27764415740967
128,0.01,0.98,5,10,0.09451545725266139,94.01292037963867
128,0.01,0.98,5,25,0.041839229077100755,94.47115325927734
128,0.01,0.98,5,50,0.0345026060740153,95.19981956481934
128,0.01,0.975,5,5,0.1568941823244095,91.74429035186768
128,0.01,0.975,5,10,0.09960214084386826,94.39603328704834
128,0.01,0.975,5,25,0.045543733139832815,94.76412200927734
128,0.01,0.975,5,50,0.03819676215449969,94.88431453704834
128,0.01,0.99,10,5,0.09464068337281545,93.18659782409668
128,0.01,0.99,10,10,0.04911351369818052,94.80919456481934
128,0.01,0.99,10,25,0.01783005794386069,95.22986793518066
128,0.01,0.99,10,50,0.01416530263175567,95.13221168518066
128,0.01,0.985,10,5,0.09793553243080776,93.76502418518066
128,0.01,0.985,10,10,0.05035056281089783,94.64393043518066
128,0.01,0.985,10,25,0.017487106658518315,96.22145366668701
128,0.01,0.985,10,50,0.01460931090762218,95.90594959259033
128,0.01,0.98,10,5,0.09911655592918396,93.78755950927734
128,0.01,0.98,10,10,0.05223278039693832,94.95943450927734
128,0.01,0.98,10,25,0.018295532464981078,95.40264415740967
128,0.01,0.98,10,50,0.015571254894137382,95.95853328704834
128,0.01,0.975,10,5,0.09744209204117457,94.59134578704834
128,0.01,0.975,10,10,0.04936586119731267,95.47025203704834
128,0.01,0.975,10,25,0.017475267231464385,96.10126209259033
128,0.01,0.975,10,50,0.015358671481410662,95.78575706481934
128,0.01,0.99,20,5,0.052298449397087096,94.95943450927734
128,0.01,0.99,20,10,0.02004012235502402,95.59044456481934
128,0.01,0.99,20,25,0.007699870457251867,96.44681453704834
128,0.01,0.99,20,50,0.006452977031469345,96.68719959259033
128,0.01,0.985,20,5,0.048906231373548506,94.93689918518066
128,0.01,0.985,20,10,0.020206788112719854,95.71814918518066
128,0.01,0.985,20,25,0.00764652052273353,96.17638206481934
128,0.01,0.985,20,50,0.006176688476155202,96.20643043518066
128,0.01,0.98,20,5,0.05467054597040018,94.56880950927734
128,0.01,0.98,20,10,0.02586025880277157,95.44771575927734
128,0.01,0.98,20,25,0.008328789722174407,95.64302825927734
128,0.01,0.98,20,50,0.006886565987020731,95.95853328704834
128,0.01,0.975,20,5,0.053697980672121046,95.59044456481934
128,0.01,0.975,20,10,0.022274269253015518,96.15384578704834
128,0.01,0.975,20,25,0.008255074104915062,96.15384578704834
128,0.01,0.975,20,50,0.006872413448989392,96.03365325927734
128,0.01,0.99,40,5,0.02448230454325676,95.83834075927734
128,0.01,0.99,40,10,0.011526604694624742,95.74068450927734
128,0.01,0.99,40,25,0.004090868849307299,96.22896575927734
128,0.01,0.99,40,50,0.0033685956535240012,96.25150203704834
128,0.01,0.985,40,5,0.025184493273496627,95.01201915740967
128,0.01,0.985,40,10,0.010635427052776019,95.47025203704834
128,0.01,0.985,40,25,0.004338962157567342,96.05618953704834
128,0.01,0.985,40,50,0.0036115788544217745,96.15384578704834
128,0.01,0.98,40,5,0.026647271846731505,95.19981956481934
128,0.01,0.98,40,10,0.01052675638968746,95.98106956481934
128,0.01,0.98,40,25,0.004015889136741559,96.44681453704834
128,0.01,0.98,40,50,0.0034405092038214207,96.34915828704834
128,0.01,0.975,40,5,0.02869969615340233,95.13221168518066
128,0.01,0.975,40,10,0.01210314576824506,95.47025203704834
128,0.01,0.975,40,25,0.004630309157694379,95.64302825927734
128,0.01,0.975,40,50,0.0035790158870319527,96.03365325927734
256,0.2,0.99,5,5,0.05614751989642779,94.83095359802246
256,0.2,0.99,5,10,0.022880502965301277,95.22157859802246
256,0.2,0.99,5,25,0.007403231759866079,96.27559280395508
256,0.2,0.99,5,50,0.00499238081711034,96.20824241638184
256,0.2,0.985,5,5,0.05731329683462779,94.29216003417969
256,0.2,0.985,5,10,0.018394148270289103,95.59199905395508
256,0.2,0.985,5,25,0.006744615154961745,96.30589866638184
256,0.2,0.985,5,50,0.005236112332592408,96.51131439208984
256,0.2,0.98,5,5,0.0548093462785085,94.81074905395508
256,0.2,0.98,5,10,0.019099658186237017,96.30589866638184
256,0.2,0.98,5,25,0.00614643839498361,96.20824241638184
256,0.2,0.98,5,50,0.004053699767837922,96.08028030395508
256,0.2,0.975,5,5,0.05929668325185776,95.19127082824707
256,0.2,0.975,5,10,0.02030495434999466,95.3764820098877
256,0.2,0.975,5,25,0.006087835593769948,96.19814109802246
256,0.2,0.975,5,50,0.004766382507358988,95.59199905395508
256,0.2,0.99,10,5,0.032915097581843536,95.44719696044922
256,0.2,0.99,10,10,0.009415743358433247,96.32610321044922
256,0.2,0.99,10,25,0.0025216155393670003,96.79417991638184
256,0.2,0.99,10,50,0.002084279118105769,97.00969696044922
256,0.2,0.985,10,5,0.028303342471520106,96.20824241638184
256,0.2,0.985,10,10,0.008624863225966692,96.10048484802246
256,0.2,0.985,10,25,0.0027422053708384434,96.59886741638184
256,0.2,0.985,10,50,0.0022780767139047382,96.18803787231445
256,0.2,0.98,10,5,0.03337468829751015,96.20824241638184
256,0.2,0.98,10,10,0.008746318555126588,96.68642234802246
256,0.2,0.98,10,25,0.0029333746066937845,96.29579734802246
256,0.2,0.98,10,50,0.002165358129267891,96.89183616638184
256,0.2,0.975,10,5,0.031104056889812152,96.20824241638184
256,0.2,0.975,10,10,0.009417748925586542,96.11058616638184
256,0.2,0.975,10,25,0.0036488138021280366,96.78407859802246
256,0.2,0.975,10,50,0.002261225446437796,96.69652366638184
256,0.2,0.99,20,5,0.02274074789385001,96.19814109802246
256,0.2,0.99,20,10,0.005561931180457274,96.17793655395508
256,0.2,0.99,20,25,0.0017153456540157398,96.82448768615723
256,0.2,0.99,20,50,0.0015798774740348259,96.48100662231445
256,0.2,0.985,20,5,0.021350060671567916,96.18803787231445
256,0.2,0.985,20,10,0.007438506123920282,95.98262405395508
256,0.2,0.985,20,25,0.0014741079056014618,97.40032196044922
256,0.2,0.985,20,50,0.0013783834778393308,97.17470359802246
256,0.2,0.98,20,5,0.026264551962415377,95.87486457824707
256,0.2,0.98,20,10,0.005538906300440431,96.69652366638184
256,0.2,0.98,20,25,0.001833049311613043,96.98949241638184
256,0.2,0.98,20,50,0.0015815499653108417,96.90193939208984
256,0.2,0.975,20,5,0.020501059758166473,96.21834564208984
256,0.2,0.975,20,10,0.005473086997866631,96.42375946044922
256,0.2,0.975,20,25,0.0017809873732427756,96.86153030395508
256,0.2,0.975,20,50,0.0015698251311356823,96.57866287231445
256,0.2,0.99,40,5,0.03664244004090627,95.49434280395508
256,0.2,0.99,40,10,0.0076892587269345915,95.89506912231445
256,0.2,0.99,40,25,0.0016550472294911743,96.89183616638184
256,0.2,0.99,40,50,0.0014774924491842588,96.98949241638184
256,0.2,0.985,40,5,0.03908849329749743,95.69975662231445
256,0.2,0.985,40,10,0.0074831485400597255,96.29579734802246
256,0.2,0.985,40,25,0.0020174322153131167,96.96928787231445
256,0.2,0.985,40,50,0.0016974122086539864,96.49110984802246
256,0.2,0.98,40,5,0.024769110923012098,96.20824241638184
256,0.2,0.98,40,10,0.005071683154751857,96.60897064208984
256,0.2,0.98,40,25,0.0015034101735800505,96.98949241638184
256,0.2,0.98,40,50,0.0012233607949068148,96.98949241638184
256,0.2,0.975,40,5,0.024672808130582174,96.09038162231445
256,0.2,0.975,40,10,0.005173919074237346,96.28569412231445
256,0.2,0.975,40,25,0.0015224367671956619,96.99959564208984
256,0.2,0.975,40,50,0.0013386808407182494,96.70662689208984
256,0.1,0.99,5,5,0.07505670829614003,93.9116382598877
256,0.1,0.99,5,10,0.03551080563664436,95.19127082824707
256,0.1,0.99,5,25,0.010697307236492634,95.11381912231445
256,0.1,0.99,5,50,0.008526535741984843,96.10048484802246
256,0.1,0.985,5,5,0.07279807645082474,94.70298957824707
256,0.1,0.985,5,10,0.0329920712808768,95.60210037231445
256,0.1,0.985,5,25,0.010275523041685422,96.80428314208984
256,0.1,0.985,5,50,0.0077607791274785995,96.61907196044922
256,0.1,0.98,5,5,0.07711366361379624,94.47737121582031
256,0.1,0.98,5,10,0.0329945687353611,95.36637878417969
256,0.1,0.98,5,25,0.010370055861771107,95.78731155395508
256,0.1,0.98,5,50,0.007889499485492706,96.50121116638184
256,0.1,0.975,5,5,0.08186146636803945,94.50767707824707
256,0.1,0.975,5,10,0.035967646544178326,94.99595832824707
256,0.1,0.975,5,25,0.010316893229881923,95.99272537231445
256,0.1,0.975,5,50,0.008909798409789801,95.79741287231445
256,0.1,0.99,10,5,0.03949588039517403,94.83095359802246
256,0.1,0.99,10,10,0.013478096085290114,95.62230491638184
256,0.1,0.99,10,25,0.004178852514674266,95.91527366638184
256,0.1,0.99,10,50,0.0035599818353851636,95.90517234802246
256,0.1,0.985,10,5,0.03771300836404164,95.2788257598877
256,0.1,0.985,10,10,0.013726322010159492,96.17793655395508
256,0.1,0.985,10,25,0.004023381243770321,96.36314582824707
256,0.1,0.985,10,50,0.003565894643465678,96.08028030395508
256,0.1,0.98,10,5,0.04002655271689097,95.00606155395508
256,0.1,0.98,10,10,0.014038813004891078,95.81761741638184
256,0.1,0.98,10,25,0.004338882781565189,96.81438446044922
256,0.1,0.98,10,50,0.0035249850961069267,96.11058616638184
256,0.1,0.975,10,5,0.042786657025416695,95.21147537231445
256,0.1,0.975,10,10,0.015485099562754234,95.59199905395508
256,0.1,0.975,10,25,0.004461123722294966,96.18803787231445
256,0.1,0.975,10,50,0.003570540269215902,95.91527366638184
256,0.1,0.99,20,5,0.021534903792043526,96.27559280395508
256,0.1,0.99,20,10,0.006386769112199545,96.09038162231445
256,0.1,0.99,20,25,0.0022699664384126664,97.08714866638184
256,0.1,0.99,20,50,0.001946552187204361,97.08714866638184
256,0.1,0.985,20,5,0.02152636215587457,96.11058616638184
256,0.1,0.985,20,10,0.006413668652375539,96.41365814208984
256,0.1,0.985,20,25,0.0025726627248028916,96.59886741638184
256,0.1,0.985,20,50,0.0018949783177425463,96.59886741638184
256,0.1,0.98,20,5,0.026151108478506407,96.29579734802246
256,0.1,0.98,20,10,0.007404630150645971,96.78407859802246
256,0.1,0.98,20,25,0.0023770931940525772,96.57866287231445
256,0.1,0.98,20,50,0.0018831103003273408,96.96928787231445
256,0.1,0.975,20,5,0.021109696542223295,96.30589866638184
256,0.1,0.975,20,10,0.007126257050782442,96.49110984802246
256,0.1,0.975,20,25,0.0022113166752581793,96.90193939208984
256,0.1,0.975,20,50,0.00181969620877256,97.08714866638184
256,0.1,0.99,40,5,0.02208493122458458,95.78731155395508
256,0.1,0.99,40,10,0.005560366752867897,96.56856155395508
256,0.1,0.99,40,25,0.0017456523617729544,96.98949241638184
256,0.1,0.99,40,50,0.0014713561876366537,97.07704734802246
256,0.1,0.985,40,5,0.020236360112826028,96.01292991638184
256,0.1,0.985,40,10,0.005394317315270503,96.50121116638184
256,0.1,0.985,40,25,0.0018953138925135136,96.89183616638184
256,0.1,0.985,40,50,0.001553783495289584,96.89183616638184
256,0.1,0.98,40,5,0.018051742315292357,96.37324905395508
256,0.1,0.98,40,10,0.004367640550558766,96.66621780395508
256,0.1,0.98,40,25,0.00156472328864038,96.56856155395508
256,0.1,0.98,40,50,0.001403915973069767,96.97939109802246
256,0.1,0.975,40,5,0.01967442526916663,95.41689109802246
256,0.1,0.975,40,10,0.005340368156631787,96.79417991638184
256,0.1,0.975,40,25,0.001676698657994469,97.08714866638184
256,0.1,0.975,40,50,0.0014180656013389429,97.37001609802246
256,0.05,0.99,5,5,0.10568695059418678,93.53111457824707
256,0.05,0.99,5,10,0.055657710194587706,94.57502746582031
256,0.05,0.99,5,25,0.019078499493499598,95.17106628417969
256,0.05,0.99,5,50,0.015807434387505055,95.59199905395508
256,0.05,0.985,5,5,0.10184481392304102,93.41325378417969
256,0.05,0.985,5,10,0.05611144508918126,94.78044128417969
256,0.05,0.985,5,25,0.01902244056761265,95.26872253417969
256,0.05,0.985,5,50,0.014518811027208964,95.49434280395508
256,0.05,0.98,5,5,0.1092263355255127,93.26508522033691
256,0.05,0.98,5,10,0.05653257947166761,94.92860984802246
256,0.05,0.98,5,25,0.017832168430089952,95.10371780395508
256,0.05,0.98,5,50,0.01553849323093891,95.89506912231445
256,0.05,0.975,5,5,0.10780841898918152,93.51091003417969
256,0.05,0.975,5,10,0.05571414595842362,94.18440246582031
256,0.05,0.975,5,25,0.01876132845878601,96.28569412231445
256,0.05,0.975,5,50,0.015885168194770812,95.89506912231445
256,0.05,0.99,10,5,0.06186350491642952,94.2719554901123
256,0.05,0.99,10,10,0.0249687818835179,94.68278503417969
256,0.05,0.99,10,25,0.007519904114305973,96.19814109802246
256,0.05,0.99,10,50,0.0065734469989935556,95.88496780395508
256,0.05,0.985,10,5,0.06130810649196307,94.4975757598877
256,0.05,0.985,10,10,0.025570425460735957,95.30913162231445
256,0.05,0.985,10,25,0.00800893069555362,95.88496780395508
256,0.05,0.985,10,50,0.0064765129213531815,96.00282859802246
256,0.05,0.98,10,5,0.05967394494016965,94.61543655395508
256,0.05,0.98,10,10,0.024897316828370094,95.48423957824707
256,0.05,0.98,10,25,0.007566313562293848,95.87486457824707
256,0.05,0.98,10,50,0.006714411802589893,95.97252082824707
256,0.05,0.975,10,5,0.05963026071588198,94.3022632598877
256,0.05,0.975,10,10,0.02538174737493197,94.90840530395508
256,0.05,0.975,10,25,0.008274866295357544,95.8647632598877
